feature,importance,fold
CC_MONTHS_BALANCE_SIZE,0.01291985474593862,1
CC_MONTHS_BALANCE_MEAN,0.049965506957061895,1
CC_AMT_BALANCE_MIN,0.07565940075816704,1
CC_AMT_BALANCE_MAX,0.010904563215666133,1
CC_AMT_BALANCE_MEAN,0.02941489859124272,1
CC_AMT_BALANCE_SUM,0.047661256181907176,1
CC_AMT_BALANCE_VAR,0.15383507647478956,1
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.04258196179145249,1
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.019398918648968033,1
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0.12402752874580361,1
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.04949959755777568,1
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0.006075556763505911,1
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,0.1069786982378683,1
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,0.0928847207158935,1
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0.04836966882986377,1
CC_AMT_DRAWINGS_CURRENT_MIN,0.020748030102635817,1
CC_AMT_DRAWINGS_CURRENT_MAX,0.02710421661424425,1
CC_AMT_DRAWINGS_CURRENT_MEAN,0.056992388401164454,1
CC_AMT_DRAWINGS_CURRENT_SUM,0.036401483033733216,1
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0,1
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0.06464331247301665,1
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0.03359492847587453,1
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.054608948399413625,1
CC_AMT_DRAWINGS_POS_CURRENT_MIN,0.07532869133599353,1
CC_AMT_DRAWINGS_POS_CURRENT_MAX,0.05652996595388655,1
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0.09445878948860577,1
CC_AMT_DRAWINGS_POS_CURRENT_SUM,0.06610024865470022,1
CC_AMT_INST_MIN_REGULARITY_MIN,0.027546373030982698,1
CC_AMT_INST_MIN_REGULARITY_MAX,0.033280704161361294,1
CC_AMT_INST_MIN_REGULARITY_MEAN,0.047347568780079737,1
CC_AMT_INST_MIN_REGULARITY_SUM,0.04503615537507382,1
CC_AMT_PAYMENT_CURRENT_MIN,0.16311212994335605,1
CC_AMT_PAYMENT_CURRENT_MAX,0.11859378065737722,1
CC_AMT_PAYMENT_CURRENT_MEAN,0.19300291515568474,1
CC_AMT_PAYMENT_CURRENT_SUM,0.10318905950078243,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.02892625198138507,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.08298177817690364,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0679434323696106,1
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0.030062263515808017,1
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0.07877547575323417,1
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0.04159984086919298,1
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0.06522113947294422,1
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.012939338366766029,1
CC_AMT_RECIVABLE_MIN,0.06463002153526225,1
CC_AMT_RECIVABLE_MAX,0.010580424802019825,1
CC_AMT_RECIVABLE_MEAN,0.015032891895069912,1
CC_AMT_RECIVABLE_SUM,0.013871134605776499,1
CC_AMT_TOTAL_RECEIVABLE_MIN,0.12806377412936037,1
CC_AMT_TOTAL_RECEIVABLE_MAX,0.020678065807971765,1
CC_AMT_TOTAL_RECEIVABLE_MEAN,0.01872496091724465,1
CC_AMT_TOTAL_RECEIVABLE_SUM,0.016387901738494106,1
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.006446167186803065,1
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0.0663124546028204,1
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,0.48597635192990934,1
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.09204422609387347,1
CC_CNT_DRAWINGS_CURRENT_MIN,0.015418025956276718,1
CC_CNT_DRAWINGS_CURRENT_MAX,0.23785177885921807,1
CC_CNT_DRAWINGS_CURRENT_MEAN,0.1864686225252439,1
CC_CNT_DRAWINGS_CURRENT_SUM,0.10914721432801973,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.0181471946666995,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0.041971222632295704,1
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.00648502230055802,1
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.011576825639248875,1
CC_CNT_DRAWINGS_POS_CURRENT_MAX,0.04684789168056785,1
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0.07871829678381566,1
CC_CNT_DRAWINGS_POS_CURRENT_SUM,0.05339683158901896,1
CC_CNT_INSTALMENT_MATURE_CUM_MIN,0.01995026464280316,1
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0348370549653496,1
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0.05695141106660212,1
CC_CNT_INSTALMENT_MATURE_CUM_SUM,0.023321837498874027,1
CC_SK_DPD_MAX,0.01705115353388978,1
CC_SK_DPD_MEAN,0.056498418163011065,1
CC_SK_DPD_SUM,0.029343103674467796,1
CC_SK_DPD_DEF_MAX,0.022937715737614665,1
CC_SK_DPD_DEF_MEAN,0.07240870792196308,1
CC_SK_DPD_DEF_SUM,0.011395350809456889,1
CC_CREDIT_PAYMENT_RATIO_MIN,0.0050353498682265095,1
CC_CREDIT_PAYMENT_RATIO_MAX,0.09522344175338492,1
CC_CREDIT_PAYMENT_RATIO_MEAN,0.13914993306491658,1
CC_CREDIT_PAYMENT_RATIO_VAR,0.08589943684268309,1
CC_CREDIT_DRAWINGS_RATIO_MIN,0.03777428630926016,1
CC_CREDIT_DRAWINGS_RATIO_MAX,0.15596112835294235,1
CC_CREDIT_DRAWINGS_RATIO_MEAN,0.11973638739967392,1
CC_CREDIT_DRAWINGS_RATIO_VAR,0.2814586732418157,1
CC_LATEST_SK_ID_PREV_COUNT,0.005447657376574875,1
CC_LATEST_AMT_BALANCE_MIN,0.18957571577805185,1
CC_LATEST_AMT_BALANCE_MAX,0.19321132629412063,1
CC_LATEST_AMT_BALANCE_MEAN,0.16948088110339807,1
CC_LATEST_AMT_BALANCE_SUM,0.2401315391129952,1
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.031034680834533257,1
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.04047537822741739,1
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0.05395486825016736,1
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.039671029828458,1
CC_LATEST_AMT_DRAWINGS_CURRENT_MIN,0.11182991817656028,1
CC_LATEST_AMT_DRAWINGS_CURRENT_MAX,0.03957362752240089,1
CC_LATEST_AMT_DRAWINGS_CURRENT_MEAN,0.08285138721950243,1
CC_LATEST_AMT_DRAWINGS_CURRENT_SUM,0.016837621777627265,1
CC_LATEST_AMT_PAYMENT_CURRENT_MIN,0.0981909425219965,1
CC_LATEST_AMT_PAYMENT_CURRENT_MAX,0.04178664878893498,1
CC_LATEST_AMT_PAYMENT_CURRENT_MEAN,0.06035215340556986,1
CC_LATEST_AMT_PAYMENT_CURRENT_SUM,0.044847487329855926,1
CC_LATEST_SK_DPD_MAX,0.015655407154671792,1
CC_LATEST_SK_DPD_MEAN,0.00141307140965541,1
CC_LATEST_SK_DPD_DEF_MAX,0.016508955209291007,1
CC_LATEST_SK_DPD_DEF_MEAN,0.02325704348142964,1
CNT_CHILDREN,0.06346110482146755,2
AMT_INCOME_TOTAL,0.5016882345380718,2
AMT_CREDIT,0.9870086920658876,2
AMT_ANNUITY,1.3591439596662094,2
AMT_GOODS_PRICE,1.4340739597001422,2
REGION_POPULATION_RELATIVE,0.7540470328330529,2
DAYS_BIRTH,2.176277105696775,2
DAYS_EMPLOYED,1.6192583233670998,2
DAYS_REGISTRATION,0.77039990664897,2
DAYS_ID_PUBLISH,0.9450771365477416,2
OWN_CAR_AGE,0.5717571552338022,2
FLAG_MOBIL,0.0,2
FLAG_EMP_PHONE,0.020818141354570323,2
FLAG_WORK_PHONE,0.3290142761179825,2
FLAG_CONT_MOBILE,0.0007909803900996395,2
FLAG_PHONE,0.14106474393984347,2
FLAG_EMAIL,0.005274672964110319,2
CNT_FAM_MEMBERS,0.0922342024671121,2
REGION_RATING_CLIENT,0.1140399681829598,2
REGION_RATING_CLIENT_W_CITY,0.26625779830725754,2
HOUR_APPR_PROCESS_START,0.31788470482708653,2
REG_REGION_NOT_LIVE_REGION,0.03715666713558544,2
REG_REGION_NOT_WORK_REGION,0.012279514157563117,2
LIVE_REGION_NOT_WORK_REGION,0.00673700987446408,2
REG_CITY_NOT_LIVE_CITY,0.15660741793539282,2
REG_CITY_NOT_WORK_CITY,0.023715153073658863,2
LIVE_CITY_NOT_WORK_CITY,0.03533954441904702,2
EXT_SOURCE_1,3.675668861542107,2
EXT_SOURCE_2,7.3241369106962075,2
EXT_SOURCE_3,6.679705473058297,2
APARTMENTS_AVG,0.09184623699207474,2
BASEMENTAREA_AVG,0.06482346205759877,2
YEARS_BEGINEXPLUATATION_AVG,0.05128319944728461,2
YEARS_BUILD_AVG,0.07034277191722826,2
COMMONAREA_AVG,0.0804421887614554,2
ELEVATORS_AVG,0.03215114339836081,2
ENTRANCES_AVG,0.10634029495290015,2
FLOORSMAX_AVG,0.07621017764727361,2
FLOORSMIN_AVG,0.05255731321467015,2
LANDAREA_AVG,0.06844204108093242,2
LIVINGAPARTMENTS_AVG,0.12668417982194968,2
LIVINGAREA_AVG,0.06984820881247683,2
NONLIVINGAPARTMENTS_AVG,0.04061510382471878,2
NONLIVINGAREA_AVG,0.13561101033835943,2
APARTMENTS_MODE,0.14952573127540147,2
BASEMENTAREA_MODE,0.047360445869044504,2
YEARS_BEGINEXPLUATATION_MODE,0.13927813439405798,2
YEARS_BUILD_MODE,0.04019475337058412,2
COMMONAREA_MODE,0.04681561165680565,2
ELEVATORS_MODE,0.024067692408204697,2
ENTRANCES_MODE,0.05605119274691104,2
FLOORSMAX_MODE,0.038994250406707516,2
FLOORSMIN_MODE,0.07742330688675689,2
LANDAREA_MODE,0.131176657199805,2
LIVINGAPARTMENTS_MODE,0.10250981533970405,2
LIVINGAREA_MODE,0.13859917755048864,2
NONLIVINGAPARTMENTS_MODE,0.05747443198858858,2
NONLIVINGAREA_MODE,0.04416072262923231,2
APARTMENTS_MEDI,0.07327890240485271,2
BASEMENTAREA_MEDI,0.026345855448472386,2
YEARS_BEGINEXPLUATATION_MEDI,0.08167493837088208,2
YEARS_BUILD_MEDI,0.0888013203460565,2
COMMONAREA_MEDI,0.0739707961437288,2
ELEVATORS_MEDI,0.012877923681770542,2
ENTRANCES_MEDI,0.05527326706182836,2
FLOORSMAX_MEDI,0.034320018797271264,2
FLOORSMIN_MEDI,0.035547290360669316,2
LANDAREA_MEDI,0.0694837023875725,2
LIVINGAPARTMENTS_MEDI,0.06329788387734302,2
LIVINGAREA_MEDI,0.054534169863586904,2
NONLIVINGAPARTMENTS_MEDI,0.016232135553177502,2
NONLIVINGAREA_MEDI,0.058114529229959876,2
TOTALAREA_MODE,0.14226573280162624,2
OBS_30_CNT_SOCIAL_CIRCLE,0.12666600680263726,2
DEF_30_CNT_SOCIAL_CIRCLE,0.29093487877744234,2
OBS_60_CNT_SOCIAL_CIRCLE,0.22124385113940487,2
DEF_60_CNT_SOCIAL_CIRCLE,0.14818758399980128,2
DAYS_LAST_PHONE_CHANGE,0.6892298901045267,2
FLAG_DOCUMENT_2,0.0,2
FLAG_DOCUMENT_3,0.4408287150752531,2
FLAG_DOCUMENT_4,0.0,2
FLAG_DOCUMENT_5,0.007743152454537114,2
FLAG_DOCUMENT_6,0.04444240650012765,2
FLAG_DOCUMENT_7,0.0011857220931599988,2
FLAG_DOCUMENT_8,0.006376666900867775,2
FLAG_DOCUMENT_9,0.0,2
FLAG_DOCUMENT_10,0.0,2
FLAG_DOCUMENT_11,0.03264691686501071,2
FLAG_DOCUMENT_12,0.0,2
FLAG_DOCUMENT_13,0.015432108453416865,2
FLAG_DOCUMENT_14,0.007735941995658176,2
FLAG_DOCUMENT_15,0.013623407222417332,2
FLAG_DOCUMENT_16,0.06120243454735516,2
FLAG_DOCUMENT_17,0.0,2
FLAG_DOCUMENT_18,0.13630304739165205,2
FLAG_DOCUMENT_19,0.0006264929136929625,2
FLAG_DOCUMENT_20,0.007621820463322342,2
FLAG_DOCUMENT_21,0.016664585518856877,2
AMT_REQ_CREDIT_BUREAU_HOUR,0.006193966654591248,2
AMT_REQ_CREDIT_BUREAU_DAY,0.062253386497420446,2
AMT_REQ_CREDIT_BUREAU_WEEK,0.06380731762802118,2
AMT_REQ_CREDIT_BUREAU_MON,0.04732795094369009,2
AMT_REQ_CREDIT_BUREAU_QRT,0.3175461123892466,2
AMT_REQ_CREDIT_BUREAU_YEAR,0.07826270567319124,2
CREDIT_INCOME_RATIO,0.45033508662680766,2
ANNUITY_INCOME_RATIO,0.653213798463569,2
CREDIT_TERM,3.1103735079695505,2
DAYS_EMPLOYED_RATIO,0.43685626983264253,2
WORKING_INCOME_FLAG,0.08344357975071637,2
OWN_CAR_AGE_FLAG,0.05574566691925264,2
NAME_CONTRACT_TYPE_Revolving_loans,0.07602910186723483,2
NAME_CONTRACT_TYPE_nan,0.0,2
CODE_GENDER_M,1.1136599724356382,2
CODE_GENDER_XNA,0.0,2
CODE_GENDER_nan,0.0,2
FLAG_OWN_CAR_Y,0.3560399921251792,2
FLAG_OWN_CAR_nan,0.0,2
FLAG_OWN_REALTY_Y,0.04820270011338256,2
FLAG_OWN_REALTY_nan,0.0,2
NAME_TYPE_SUITE_Family,0.008041452092293426,2
NAME_TYPE_SUITE_Group_of_people,0.0006858702687620761,2
NAME_TYPE_SUITE_Other_A,0.01597930445285282,2
NAME_TYPE_SUITE_Other_B,0.0256354647665063,2
NAME_TYPE_SUITE_Spouse__partner,0.02047178584471652,2
NAME_TYPE_SUITE_Unaccompanied,0.03137026395744679,2
NAME_TYPE_SUITE_nan,0.008503753810477542,2
NAME_INCOME_TYPE_Commercial_associate,0.002565445799109177,2
NAME_INCOME_TYPE_Maternity_leave,0.00042734816642106457,2
NAME_INCOME_TYPE_Pensioner,0.0,2
NAME_INCOME_TYPE_State_servant,0.025724207314403634,2
NAME_INCOME_TYPE_Student,0.00030648584421991544,2
NAME_INCOME_TYPE_Unemployed,9.800914795586284e-05,2
NAME_INCOME_TYPE_Working,0.04109391457689497,2
NAME_INCOME_TYPE_nan,0.0,2
NAME_EDUCATION_TYPE_Higher_education,0.5069805552310904,2
NAME_EDUCATION_TYPE_Incomplete_higher,0.0182648298199403,2
NAME_EDUCATION_TYPE_Lower_secondary,0.08786073372170045,2
NAME_EDUCATION_TYPE_Secondary___secondary_special,0.35259714090012306,2
NAME_EDUCATION_TYPE_nan,0.0,2
NAME_FAMILY_STATUS_Married,0.4511251174038799,2
NAME_FAMILY_STATUS_Separated,0.022138898308215825,2
NAME_FAMILY_STATUS_Single___not_married,0.0871101887775803,2
NAME_FAMILY_STATUS_Unknown,0.0,2
NAME_FAMILY_STATUS_Widow,0.02076875120596653,2
NAME_FAMILY_STATUS_nan,0.0,2
NAME_HOUSING_TYPE_House___apartment,0.03689576762244995,2
NAME_HOUSING_TYPE_Municipal_apartment,0.0334940860659316,2
NAME_HOUSING_TYPE_Office_apartment,0.05194211351015119,2
NAME_HOUSING_TYPE_Rented_apartment,0.048011163272522805,2
NAME_HOUSING_TYPE_With_parents,0.023755072092086257,2
NAME_HOUSING_TYPE_nan,0.0,2
OCCUPATION_TYPE_Cleaning_staff,0.009016683967455315,2
OCCUPATION_TYPE_Cooking_staff,0.010886052262744453,2
OCCUPATION_TYPE_Core_staff,0.1337618671004107,2
OCCUPATION_TYPE_Drivers,0.13175073464033518,2
OCCUPATION_TYPE_HR_staff,0.001335715938364022,2
OCCUPATION_TYPE_High_skill_tech_staff,0.05149836475268094,2
OCCUPATION_TYPE_IT_staff,0.006804166364515262,2
OCCUPATION_TYPE_Laborers,0.07982118385890836,2
OCCUPATION_TYPE_Low_skill_Laborers,0.06738285028693997,2
OCCUPATION_TYPE_Managers,0.0038874680302987993,2
OCCUPATION_TYPE_Medicine_staff,0.028548465426593284,2
OCCUPATION_TYPE_Private_service_staff,0.02282242269933869,2
OCCUPATION_TYPE_Realty_agents,0.010031207241762284,2
OCCUPATION_TYPE_Sales_staff,0.035153734816648324,2
OCCUPATION_TYPE_Secretaries,0.012965442253849381,2
OCCUPATION_TYPE_Security_staff,0.028420729655379822,2
OCCUPATION_TYPE_Waiters_barmen_staff,0.06382378570508491,2
OCCUPATION_TYPE_nan,0.03599235392201251,2
WEEKDAY_APPR_PROCESS_START_MONDAY,0.07684938635628191,2
WEEKDAY_APPR_PROCESS_START_SATURDAY,0.0473596612716134,2
WEEKDAY_APPR_PROCESS_START_SUNDAY,0.07598935367282032,2
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.02114739132976674,2
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.02771901817404454,2
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.06812226834059759,2
WEEKDAY_APPR_PROCESS_START_nan,0.0,2
ORGANIZATION_TYPE_Agriculture,0.010961648058520627,2
ORGANIZATION_TYPE_Bank,0.0382641387797227,2
ORGANIZATION_TYPE_Business_Entity_Type_1,0.017886294662360466,2
ORGANIZATION_TYPE_Business_Entity_Type_2,0.017915339380771396,2
ORGANIZATION_TYPE_Business_Entity_Type_3,0.22584872833420366,2
ORGANIZATION_TYPE_Cleaning,0.0009306106773707361,2
ORGANIZATION_TYPE_Construction,0.1211917777649455,2
ORGANIZATION_TYPE_Culture,0.0024643496934391856,2
ORGANIZATION_TYPE_Electricity,0.0015769746867584167,2
ORGANIZATION_TYPE_Emergency,0.001890673110073444,2
ORGANIZATION_TYPE_Government,0.016356680515858216,2
ORGANIZATION_TYPE_Hotel,0.0032684091864374244,2
ORGANIZATION_TYPE_Housing,0.0029438137154344855,2
ORGANIZATION_TYPE_Industry__type_1,0.029006057526349584,2
ORGANIZATION_TYPE_Industry__type_10,0.001032200155505055,2
ORGANIZATION_TYPE_Industry__type_11,0.004310651636637433,2
ORGANIZATION_TYPE_Industry__type_12,0.017458285307750364,2
ORGANIZATION_TYPE_Industry__type_13,0.0,2
ORGANIZATION_TYPE_Industry__type_2,0.007648006248325131,2
ORGANIZATION_TYPE_Industry__type_3,0.051497771192695094,2
ORGANIZATION_TYPE_Industry__type_4,0.017481638170801877,2
ORGANIZATION_TYPE_Industry__type_5,0.002507767784528114,2
ORGANIZATION_TYPE_Industry__type_6,0.0,2
ORGANIZATION_TYPE_Industry__type_7,0.00443807279058606,2
ORGANIZATION_TYPE_Industry__type_8,0.0011480675534188169,2
ORGANIZATION_TYPE_Industry__type_9,0.0966663182179042,2
ORGANIZATION_TYPE_Insurance,0.004868794765951798,2
ORGANIZATION_TYPE_Kindergarten,0.04698738202470098,2
ORGANIZATION_TYPE_Legal_Services,0.024604140775821272,2
ORGANIZATION_TYPE_Medicine,0.031033699629220795,2
ORGANIZATION_TYPE_Military,0.05448142706789262,2
ORGANIZATION_TYPE_Mobile,0.002701968039129597,2
ORGANIZATION_TYPE_Other,0.011599223542543254,2
ORGANIZATION_TYPE_Police,0.057839184935855555,2
ORGANIZATION_TYPE_Postal,0.02786940197425207,2
ORGANIZATION_TYPE_Realtor,0.07306715595131298,2
ORGANIZATION_TYPE_Religion,0.0028450820451751332,2
ORGANIZATION_TYPE_Restaurant,0.035211781654775634,2
ORGANIZATION_TYPE_School,0.07147287769000508,2
ORGANIZATION_TYPE_Security,0.027699654154903147,2
ORGANIZATION_TYPE_Security_Ministries,0.020199501106155992,2
ORGANIZATION_TYPE_Self_employed,0.18184618168826966,2
ORGANIZATION_TYPE_Services,0.0026348228602406393,2
ORGANIZATION_TYPE_Telecom,0.0028267173851243958,2
ORGANIZATION_TYPE_Trade__type_1,0.01974808192971644,2
ORGANIZATION_TYPE_Trade__type_2,0.03199213962625357,2
ORGANIZATION_TYPE_Trade__type_3,0.07095302745887945,2
ORGANIZATION_TYPE_Trade__type_4,0.0032668083551409197,2
ORGANIZATION_TYPE_Trade__type_5,0.008190595539651376,2
ORGANIZATION_TYPE_Trade__type_6,0.00568241018327923,2
ORGANIZATION_TYPE_Trade__type_7,0.03211095252731188,2
ORGANIZATION_TYPE_Transport__type_1,0.011528806545925188,2
ORGANIZATION_TYPE_Transport__type_2,0.01168987125425121,2
ORGANIZATION_TYPE_Transport__type_3,0.0858202851037419,2
ORGANIZATION_TYPE_Transport__type_4,0.00873052021210961,2
ORGANIZATION_TYPE_University,0.0037357223041696603,2
ORGANIZATION_TYPE_XNA,0.0,2
ORGANIZATION_TYPE_nan,0.0,2
FONDKAPREMONT_MODE_org_spec_account,0.0068978869371357845,2
FONDKAPREMONT_MODE_reg_oper_account,0.00522708780794539,2
FONDKAPREMONT_MODE_reg_oper_spec_account,0.018874669111312435,2
FONDKAPREMONT_MODE_nan,0.005850980930908993,2
HOUSETYPE_MODE_specific_housing,0.02159428015449708,2
HOUSETYPE_MODE_terraced_house,0.012551392680152864,2
HOUSETYPE_MODE_nan,0.0030544360579072205,2
WALLSMATERIAL_MODE_Mixed,0.010479016416168463,2
WALLSMATERIAL_MODE_Monolithic,0.0023257460010073436,2
WALLSMATERIAL_MODE_Others,0.009004388339343613,2
WALLSMATERIAL_MODE_Panel,0.059654452900159104,2
WALLSMATERIAL_MODE_Stone__brick,0.0710579436071307,2
WALLSMATERIAL_MODE_Wooden,0.0044509302284391605,2
WALLSMATERIAL_MODE_nan,0.000907851856717856,2
EMERGENCYSTATE_MODE_Yes,0.002952444961802512,2
EMERGENCYSTATE_MODE_nan,0.025654259841516713,2
ORIG_NAME_INCOME_TYPE_Commercial_associate,0.0,2
ORIG_NAME_INCOME_TYPE_Maternity_leave,0.00014447293167291507,2
ORIG_NAME_INCOME_TYPE_Pensioner,0.0,2
ORIG_NAME_INCOME_TYPE_State_servant,0.007874069355096389,2
ORIG_NAME_INCOME_TYPE_Student,0.0,2
ORIG_NAME_INCOME_TYPE_Unemployed,0.00020062726851144232,2
ORIG_NAME_INCOME_TYPE_Working,0.29528659204315794,2
ORIG_NAME_INCOME_TYPE_nan,0.0,2
BUREAU_DAYS_CREDIT_MIN,0.3301249258318231,2
BUREAU_DAYS_CREDIT_MAX,1.1382286891174191,2
BUREAU_DAYS_CREDIT_MEAN,0.6437763778946117,2
BUREAU_DAYS_CREDIT_STD,0.2770823563165041,2
BUREAU_DAYS_CREDIT_COUNT,0.44175978065712657,2
BUREAU_DAYS_CREDIT_ENDDATE_MIN,0.4026176608165693,2
BUREAU_DAYS_CREDIT_ENDDATE_MAX,1.0455853537134279,2
BUREAU_DAYS_CREDIT_ENDDATE_MEAN,0.4071027645895129,2
BUREAU_DAYS_CREDIT_UPDATE_MIN,0.2916793622321209,2
BUREAU_DAYS_CREDIT_UPDATE_MEAN,0.42711604436889317,2
BUREAU_CREDIT_DAY_OVERDUE_MAX,0.05208792701871492,2
BUREAU_CREDIT_DAY_OVERDUE_MEAN,0.07412332184536127,2
BUREAU_CREDIT_DAY_OVERDUE_SUM,0.017012882648937404,2
BUREAU_AMT_CREDIT_MAX_OVERDUE_MAX,0.4383582194635001,2
BUREAU_AMT_CREDIT_MAX_OVERDUE_MEAN,0.31091471840050766,2
BUREAU_AMT_CREDIT_SUM_MAX,0.5334066910920977,2
BUREAU_AMT_CREDIT_SUM_MEAN,0.3398784295819514,2
BUREAU_AMT_CREDIT_SUM_SUM,0.34632124036834766,2
BUREAU_AMT_CREDIT_SUM_DEBT_MAX,0.2804041229200873,2
BUREAU_AMT_CREDIT_SUM_DEBT_MEAN,0.6022917241853171,2
BUREAU_AMT_CREDIT_SUM_DEBT_SUM,0.6099596607446821,2
BUREAU_AMT_CREDIT_SUM_OVERDUE_MAX,0.06474392431654237,2
BUREAU_AMT_CREDIT_SUM_OVERDUE_MEAN,0.11100014251127606,2
BUREAU_AMT_CREDIT_SUM_OVERDUE_SUM,0.06816906911304647,2
BUREAU_AMT_CREDIT_SUM_LIMIT_MAX,0.1680372893217252,2
BUREAU_AMT_CREDIT_SUM_LIMIT_MEAN,0.22758190271525613,2
BUREAU_AMT_CREDIT_SUM_LIMIT_SUM,0.07293958463513747,2
BUREAU_AMT_ANNUITY_MAX,0.07436171760444023,2
BUREAU_AMT_ANNUITY_MEAN,0.11625183860788392,2
BUREAU_AMT_ANNUITY_SUM,0.10359723009827754,2
BUREAU_CNT_CREDIT_PROLONG_MAX,0.01328713154406392,2
BUREAU_CNT_CREDIT_PROLONG_MEAN,0.05342713920834207,2
BUREAU_CNT_CREDIT_PROLONG_SUM,0.009915063553335428,2
BUREAU_BB_MONTHS_BALANCE_MIN_MIN,0.041455293127432284,2
BUREAU_BB_MONTHS_BALANCE_MIN_MAX,0.062127376866398826,2
BUREAU_BB_MONTHS_BALANCE_MIN_MEAN,0.0873565617524316,2
BUREAU_BB_MONTHS_BALANCE_MAX_MIN,0.05823081268486762,2
BUREAU_BB_MONTHS_BALANCE_MAX_MAX,0.048562397559471136,2
BUREAU_BB_MONTHS_BALANCE_MAX_MEAN,0.11229347422676557,2
BUREAU_BB_MONTHS_BALANCE_SIZE_MIN,0.10541903062098232,2
BUREAU_BB_MONTHS_BALANCE_SIZE_MAX,0.062488431195848605,2
BUREAU_BB_MONTHS_BALANCE_SIZE_MEAN,0.11279519106584202,2
BUREAU_BB_MONTHS_BALANCE_SIZE_SUM,0.12993980452360085,2
BUREAU_BB_MONTHS_BALANCE_MEAN_MIN,0.07471747744065327,2
BUREAU_BB_MONTHS_BALANCE_MEAN_MAX,0.09863134197212875,2
BUREAU_BB_MONTHS_BALANCE_MEAN_MEAN,0.028774765526130848,2
BUREAU_BB_STATUS_NUNIQUE_MIN,0.0,2
BUREAU_BB_STATUS_NUNIQUE_MAX,0.0,2
BUREAU_BB_STATUS_NUNIQUE_MEAN,0.0,2
CLOSED_DAYS_CREDIT_MIN,0.2076628522689397,2
CLOSED_DAYS_CREDIT_MAX,0.5799975050697697,2
CLOSED_DAYS_CREDIT_MEAN,0.17659773072933518,2
CLOSED_DAYS_CREDIT_COUNT,0.14394422975394985,2
CLOSED_AMT_CREDIT_SUM_MAX,0.34631909612584283,2
CLOSED_AMT_CREDIT_SUM_MEAN,0.27971497364993464,2
CLOSED_AMT_CREDIT_SUM_SUM,0.3301163303788947,2
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,0.08294737179718648,2
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,0.17218639367807922,2
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,0.0647574267704973,2
PREV_SK_ID_PREV_NUNIQUE,0.07053250203247616,2
PREV_SK_ID_PREV_COUNT,0.017323762729308387,2
PREV_AMT_ANNUITY_MIN,0.35785625317266406,2
PREV_AMT_ANNUITY_MAX,0.19302912964067687,2
PREV_AMT_ANNUITY_MEAN,0.32240974761894897,2
PREV_AMT_ANNUITY_SUM,0.17593498452099482,2
PREV_AMT_APPLICATION_MIN,0.12812714506435466,2
PREV_AMT_APPLICATION_MAX,0.09264945492214606,2
PREV_AMT_APPLICATION_MEAN,0.20408389139147476,2
PREV_AMT_APPLICATION_SUM,0.09856437548355249,2
PREV_AMT_CREDIT_MIN,0.07829155230243814,2
